model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SARIMA,512,24,summer_2023,4,3819.830544575874,4225.894482939192,0.8661230611451906,9.169839999871328,2026-02-06T11:47:28.880567
SARIMA,512,24,summer_2023,5,2814.3978335523643,3987.009107015888,0.6381473833539967,10.147833000170069,2026-02-06T11:47:39.026793
SARIMA,512,24,summer_2023,6,4522.237802192482,4998.0241033256,1.0253895827979316,9.582808200037109,2026-02-06T11:47:48.611476
SARIMA,512,24,summer_2023,7,1197.2182712949568,1387.9581503501267,0.2714618729528158,9.77691280003637,2026-02-06T11:47:58.388117
SARIMA,512,24,summer_2023,8,2549.8181747191343,3152.5227135798714,0.5781555744632094,10.324936999939382,2026-02-06T11:48:08.710193
SARIMA,512,24,summer_2023,9,1941.327438296312,2606.15478642838,0.4401840458420247,9.88529230002314,2026-02-06T11:48:18.586443
SARIMA,512,24,winter_2022,0,3141.203179174924,3324.3432855862543,0.7122484836635788,9.547106900019571,2026-02-06T11:48:28.140215
SARIMA,512,24,winter_2022,1,3599.734526339408,3928.536249205666,0.8162176439188873,9.092236600117758,2026-02-06T11:48:37.242551
SARIMA,512,24,winter_2022,2,1404.670262606087,1805.4695733065405,0.3185003349102981,9.950729300035164,2026-02-06T11:48:47.194210
SARIMA,512,24,winter_2022,3,967.8356068044444,1104.9469483542248,0.2194507658569061,9.441045499872416,2026-02-06T11:48:56.636033
SARIMA,512,24,winter_2022,4,2293.478309782924,2932.7550994313724,0.5200320881144853,10.253461899934337,2026-02-06T11:49:06.884011
SARIMA,512,24,winter_2022,5,2453.889558804411,2939.610391853072,0.556404351340115,9.196433699922636,2026-02-06T11:49:16.086170
SARIMA,512,24,winter_2022,6,932.6799323453292,1139.3992441178073,0.2114794330912706,9.730892600025982,2026-02-06T11:49:25.811422
SARIMA,512,24,winter_2022,7,896.0705623738831,945.466548347417,0.2031784838171488,9.026001199847087,2026-02-06T11:49:34.843721
SARIMA,512,24,winter_2022,8,1209.6939120596264,1325.3570950404385,0.2742906476962889,9.55441219988279,2026-02-06T11:49:44.397816
SARIMA,512,24,winter_2022,9,927.0649141069024,1424.1979124180837,0.2102062622717017,9.937531699892132,2026-02-06T11:49:54.334134
SARIMA,512,24,covid_2020,0,487.60260079291737,557.729129810862,0.1105608880532185,8.097469400148839,2026-02-06T11:50:02.436842
SARIMA,512,24,covid_2020,1,1317.1599357985451,1695.122581971415,0.2986579070193563,9.35076230019331,2026-02-06T11:50:11.777392
SARIMA,512,24,covid_2020,2,1312.654861316047,2154.1191300314463,0.2976364091136418,10.653001599945128,2026-02-06T11:50:22.438118
SARIMA,512,24,covid_2020,3,1993.043025984396,2027.8593429534928,0.4519102369896739,7.406560499919578,2026-02-06T11:50:29.848937
SARIMA,512,24,covid_2020,4,681.9619240083406,779.1540418073329,0.1546306681183289,9.567245399812236,2026-02-06T11:50:39.411528
SARIMA,512,24,covid_2020,5,2556.638111803677,3671.124122895119,0.5797019532136672,10.000541600165889,2026-02-06T11:50:49.415709
SARIMA,512,24,covid_2020,6,3076.032690596272,3314.4228574055264,0.6974714765672243,9.260862200055271,2026-02-06T11:50:58.678148
SARIMA,512,24,covid_2020,7,706.728442495013,898.5579815934807,0.1602463237227498,10.113558900076896,2026-02-06T11:51:08.793344
SARIMA,512,24,covid_2020,8,3390.305449648632,4235.613156572194,0.7687308900224874,9.714061500038952,2026-02-06T11:51:18.508751
SARIMA,512,24,covid_2020,9,2053.6139085126456,2238.602394116229,0.4656443117292271,10.386553700082004,2026-02-06T11:51:28.888019
SARIMA,512,168,summer_2023,0,2955.9905286162766,3612.559955416845,0.67025265531657,9.59490149980411,2026-02-06T11:51:38.477869
SARIMA,512,168,summer_2023,1,9771.92188375021,10515.698979250446,2.215723131290148,9.003269999986514,2026-02-06T11:51:47.495893
SARIMA,512,168,summer_2023,2,28422.183941478903,32752.043501668864,6.444555242059485,9.193060299847277,2026-02-06T11:51:56.680715
SARIMA,512,168,summer_2023,3,4081.800053757622,4721.615325015001,0.9255230346705584,9.171956400154158,2026-02-06T11:52:05.857465
SARIMA,512,168,summer_2023,4,2138.822213974709,2714.5315123453915,0.4849647704513015,9.149268899811432,2026-02-06T11:52:15.003124
SARIMA,512,168,summer_2023,5,7558.297597571424,9980.622453962107,1.7137974514473566,10.284625000087544,2026-02-06T11:52:25.297287
SARIMA,512,168,summer_2023,6,19865.13631809204,22259.43286391557,4.5042973705533225,9.422996199922636,2026-02-06T11:52:34.720936
SARIMA,512,168,summer_2023,7,11880.21609501758,14926.033683685102,2.69376586505763,9.862801300128922,2026-02-06T11:52:44.575917
SARIMA,512,168,summer_2023,8,2116.3879006787924,2670.1316528212187,0.4798779280168533,10.040105799911544,2026-02-06T11:52:54.624369
SARIMA,512,168,summer_2023,9,3973.9202240193767,5922.806886543007,0.9010619473845292,9.893062199931592,2026-02-06T11:53:04.513141
SARIMA,512,168,winter_2022,0,2032.1442942140573,2687.7516674769117,0.4607762088537461,9.623089199885726,2026-02-06T11:53:14.140963
SARIMA,512,168,winter_2022,1,7358.141866794484,7824.363946022805,1.6684133716502971,8.957342500099912,2026-02-06T11:53:23.097550
SARIMA,512,168,winter_2022,2,3202.011362727693,4240.998078834943,0.7260363649496192,10.024262999882922,2026-02-06T11:53:33.125668
SARIMA,512,168,winter_2022,3,7736.388249302838,9116.81088921878,1.7541784104032414,9.623689000029117,2026-02-06T11:53:42.740670
SARIMA,512,168,winter_2022,4,8472.476117046466,9656.145630719344,1.9210818030647965,10.159857199992985,2026-02-06T11:53:52.909386
SARIMA,512,168,winter_2022,5,5032.253878612839,5745.655288581961,1.1410325884725474,9.255338500021026,2026-02-06T11:54:02.159300
SARIMA,512,168,winter_2022,6,1402.8120403407383,1869.9237430697565,0.3180789944508275,10.052286299876869,2026-02-06T11:54:12.215772
SARIMA,512,168,winter_2022,7,5073.965671474643,5830.424000308701,1.1504904807265954,9.418632799992338,2026-02-06T11:54:21.638066
SARIMA,512,168,winter_2022,8,3226.44541750536,3647.268731636529,0.7315766364546663,9.874832100002097,2026-02-06T11:54:31.511789
SARIMA,512,168,winter_2022,9,3673.654970630227,5068.757075437776,0.8329786496083388,9.910753299947828,2026-02-06T11:54:41.422459
SARIMA,512,168,covid_2020,0,4968.656232314957,5875.305353444932,1.1266122136809569,8.211432000156492,2026-02-06T11:54:49.637884
SARIMA,512,168,covid_2020,1,5835.228049096956,6542.743267261076,1.323102038529119,9.499233500100672,2026-02-06T11:54:59.129675
SARIMA,512,168,covid_2020,2,2737.362559349768,3466.4300755310605,0.6206801091569105,10.396197699941697,2026-02-06T11:55:09.525393
SARIMA,512,168,covid_2020,3,11803.43309825196,13710.176045400633,2.6763557932163606,7.642435099929571,2026-02-06T11:55:17.174819
SARIMA,512,168,covid_2020,4,3117.156592265544,4141.328873505269,0.7067960681124177,9.626935600070285,2026-02-06T11:55:26.802431
SARIMA,512,168,covid_2020,5,6451.311682369656,7097.660406894353,1.4627952097692187,10.168091699946672,2026-02-06T11:55:36.973424
SARIMA,512,168,covid_2020,6,21025.36737525386,25018.51758339597,4.767372620394358,9.314288300229236,2026-02-06T11:55:46.280070
SARIMA,512,168,covid_2020,7,9841.250511164615,11758.35469736362,2.2314429707700505,10.197421599877998,2026-02-06T11:55:56.480197
SARIMA,512,168,covid_2020,8,11181.720680157689,12382.933831205091,2.5353863296687105,9.758681299863383,2026-02-06T11:56:06.245683
SARIMA,512,168,covid_2020,9,8250.870241639364,10156.945780489632,1.8708340350197168,10.86187839997001,2026-02-06T11:56:17.107992
SARIMA,1024,24,summer_2023,0,2582.4483451054057,3466.25459889406,0.5855542647273045,17.474758599884808,2026-02-06T11:56:34.582153
SARIMA,1024,24,summer_2023,1,2533.188075619817,2790.9973175215605,0.5743848018671576,18.250486300094053,2026-02-06T11:56:52.834970
SARIMA,1024,24,summer_2023,2,5962.55170727837,6620.128580279328,1.3519718942186294,17.320783899864182,2026-02-06T11:57:10.156691
SARIMA,1024,24,summer_2023,3,3948.002048411608,4152.944924711027,0.895185160617489,17.246657900046557,2026-02-06T11:57:27.399205
SARIMA,1024,24,summer_2023,4,4142.736727680459,4636.842795145391,0.9393400503570262,20.232282199896872,2026-02-06T11:57:47.633567
SARIMA,1024,24,summer_2023,5,2254.352226184709,3521.4901701152944,0.5111604895183567,18.24406099994667,2026-02-06T11:58:05.881243
SARIMA,1024,24,summer_2023,6,4289.327666331494,4709.392734592282,0.9725786432838436,17.404347599949688,2026-02-06T11:58:23.287447
