model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,168,168,winter_2022,2,2089.0,2702.3026710919107,0.47366789013757093,3.709993325173855e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,3,2146.7380952380954,2736.742889432097,0.486759647797691,3.720005042850971e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,4,2043.7738095238096,2685.4538877689433,0.46341312985905636,4.639988765120506e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,5,1790.4642857142858,2500.2117553176513,0.4059767547060597,3.700004890561104e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,6,1788.702380952381,2490.8804214192064,0.4055772536475653,3.660004585981369e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,7,1684.3809523809523,2404.0932282255612,0.38192301192063094,3.709993325173855e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,8,1645.4166666666667,2301.803087229868,0.3730880999986572,3.679981455206871e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,winter_2022,9,1856.422619047619,2658.632179425388,0.42093240075057414,3.709993325173855e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,0,1477.672619047619,1902.0182247762382,0.33505316983166317,3.8899946957826614e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,1,1386.7083333333333,1748.516740459372,0.3144275780211524,3.660004585981369e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,2,1368.7619047619048,1739.348270117835,0.31035833582061,3.660004585981369e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,3,1355.797619047619,1741.1945167723493,0.3074187638429047,3.660004585981369e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,4,1506.9404761904761,1964.023612383517,0.3416894762661796,3.6300159990787506e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,5,1679.6607142857142,2176.7431178690967,0.38085272699027267,3.66999302059412e-05,2026-02-06T11:33:18.811555
