model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,336,24,covid_2020,8,1355.2083333333333,1681.413059007215,0.30728514693482717,1.7600134015083313e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,24,covid_2020,9,1473.8333333333333,1918.5886305650133,0.33418263543055204,1.6399892047047615e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,0,5723.589285714285,6349.790202289776,1.2977886361791728,8.739996701478958e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,1,5713.321428571428,6328.448760500927,1.2954604627808526,8.71000811457634e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,2,5247.005952380952,5938.939002064098,1.1897262991879185,8.480018004775047e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,3,4857.196428571428,5606.696838114561,1.1013393893275123,8.539995178580284e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,4,4647.7797619047615,5353.6098785906,1.0538554493276833,8.519995026290417e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,5,4642.208333333333,5271.579983065527,1.0525921621967687,8.450006134808064e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,6,4881.178571428572,5520.735095981331,1.1067771925865457,8.479994721710682e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,7,5243.7202380952385,6049.091103018622,1.188981283700456,8.539995178580284e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,8,5700.422619047619,6359.149811679306,1.2925357371262671,8.690007962286472e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,summer_2023,9,5457.827380952381,6244.1294958316075,1.2375287603019525,8.510006591677666e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,winter_2022,0,2916.1964285714284,3914.6822082599074,0.6612295881034697,8.679996244609356e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,winter_2022,1,2553.940476190476,3327.3237476128725,0.5790902809449909,8.590007200837135e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,winter_2022,2,2089.0,2702.3026710919107,0.47366789013757093,8.650007657706738e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,winter_2022,3,2146.7380952380954,2736.742889432097,0.486759647797691,8.439994417130947e-05,2026-02-09T09:51:57.700839
SeasonalNaive,336,168,winter_2022,4,2043.7738095238096,2685.4538877689433,0.46341312985905636,0.00011399993672966957,2026-02-09T09:51:57.716646
SeasonalNaive,336,168,winter_2022,5,1790.4642857142858,2500.2117553176513,0.4059767547060597,9.210011921823025e-05,2026-02-09T09:51:57.716646
SeasonalNaive,336,168,winter_2022,6,1788.702380952381,2490.8804214192064,0.4055772536475653,5.08998055011034e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,winter_2022,7,1684.3809523809523,2404.0932282255612,0.38192301192063094,9.410013444721699e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,winter_2022,8,1645.4166666666667,2301.803087229868,0.3730880999986572,8.519995026290417e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,winter_2022,9,1856.422619047619,2658.632179425388,0.42093240075057414,8.930009789764881e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,0,1477.672619047619,1902.0182247762382,0.33505316983166317,9.510014206171036e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,1,1386.7083333333333,1748.516740459372,0.3144275780211524,8.819997310638428e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,2,1368.7619047619048,1739.348270117835,0.31035833582061,8.71000811457634e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,3,1355.797619047619,1741.1945167723493,0.3074187638429047,7.87999015301466e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,4,1506.9404761904761,1964.023612383517,0.3416894762661796,9.360001422464848e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,5,1679.6607142857142,2176.7431178690967,0.38085272699027267,9.849993512034416e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,6,1996.154761904762,2813.5444579154364,0.4526158039538027,9.670015424489975e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,7,2244.8809523809523,3160.7302576943766,0.5090129364884186,9.709992446005344e-05,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,8,2168.809523809524,3115.0018115105945,0.491764208354776,0.00010889978148043156,2026-02-09T09:51:57.717591
SeasonalNaive,336,168,covid_2020,9,2080.875,3067.8109624275216,0.47182559640498706,8.5500068962574e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,0,2671.1666666666665,3314.36913303271,0.605670597992249,1.969980075955391e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,1,6730.333333333333,6898.95465511503,1.5260616514708305,1.829979009926319e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,2,6010.833333333333,6340.13651272589,1.362919455705401,1.7800135537981987e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,3,7383.625,7505.996483368037,1.6741915152307432,1.71000137925148e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,4,4479.5,5268.1058186663895,1.0156990492442552,1.3400102034211159e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,5,5607.625,6521.66752385206,1.271494448268404,1.109996810555458e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,6,7182.041666666667,7538.95422400658,1.6284837353423283,1.1399853974580765e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,7,2599.2916666666665,3015.1350646916853,0.5893733842040069,1.0800082236528397e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,8,3466.125,3761.3434601216622,0.785922506320291,1.1200085282325745e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,summer_2023,9,3282.1666666666665,3653.1769393228137,0.7442110866825582,1.0299962013959885e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,0,6378.041666666667,7168.196725234783,1.4461816847580262,1.4600111171603203e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,1,5273.041666666667,5638.54651409977,1.195629737126616,1.200009137392044e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,2,1357.7916666666667,1607.7547361667657,0.3078709018651872,3.620004281401634e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,3,1730.3333333333333,1869.425000724376,0.39234243141920067,1.1299969628453255e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,4,2325.8333333333335,2668.8750907451627,0.5273683905273499,1.100008375942707e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,5,913.875,1204.7204551264165,0.20721553044493665,1.0999850928783417e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,6,2434.4583333333335,3072.9522788896893,0.5519984405829715,1.0599847882986069e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,7,3842.25,4648.383590023525,0.8712065346486749,1.009996049106121e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,8,2018.4583333333333,2326.5213570908822,0.4576730014746758,1.0299962013959885e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,winter_2022,9,1761.9583333333333,1973.8613700899396,0.39951320548602726,1.009996049106121e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,0,2470.5,2883.335366087915,0.5601706666275102,1.3299984857439995e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,1,1480.8333333333333,1746.7107898370964,0.33576984233862434,1.1499971151351929e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,2,1564.5833333333333,1906.8300265099667,0.35475963927448917,1.0499963536858559e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,3,901.0833333333334,1090.1642078145842,0.2043150987736379,1.0600080713629723e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,4,921.75,1126.8030735965654,0.20900113821651795,1.0200077667832375e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,5,1140.625,1547.9164894571456,0.2586296970742781,1.019984483718872e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,6,1864.3333333333333,2338.5684723779204,0.4227261065165844,1.009996049106121e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,7,1833.75,2095.4916089866197,0.41579152395393526,1.019984483718872e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,8,1355.2083333333333,1681.413059007215,0.30728514693482717,1.0899966582655907e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,24,covid_2020,9,1473.8333333333333,1918.5886305650133,0.33418263543055204,1.0100193321704865e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,168,summer_2023,0,5723.589285714285,6349.790202289776,1.2977886361791728,5.3900061175227165e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,168,summer_2023,1,5713.321428571428,6328.448760500927,1.2954604627808526,5.259993486106396e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,168,summer_2023,2,5247.005952380952,5938.939002064098,1.1897262991879185,5.230004899203777e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,168,summer_2023,3,4857.196428571428,5606.696838114561,1.1013393893275123,5.179992876946926e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,168,summer_2023,4,4647.7797619047615,5353.6098785906,1.0538554493276833,5.170004442334175e-05,2026-02-09T09:51:57.717591
SeasonalNaive,512,168,summer_2023,5,4642.208333333333,5271.579983065527,1.0525921621967687,0.00015520001761615276,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,summer_2023,6,4881.178571428572,5520.735095981331,1.1067771925865457,6.440002471208572e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,summer_2023,7,5243.7202380952385,6049.091103018622,1.188981283700456,5.21000474691391e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,summer_2023,8,5700.422619047619,6359.149811679306,1.2925357371262671,5.250005051493645e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,summer_2023,9,5457.827380952381,6244.1294958316075,1.2375287603019525,5.159992724657059e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,winter_2022,0,2916.1964285714284,3914.6822082599074,0.6612295881034697,5.359994247555733e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,winter_2022,1,2553.940476190476,3327.3237476128725,0.5790902809449909,5.330005660653114e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,winter_2022,2,2089.0,2702.3026710919107,0.47366789013757093,5.2099814638495445e-05,2026-02-09T09:51:57.732657
SeasonalNaive,512,168,winter_2022,3,2146.7380952380954,2736.742889432097,0.486759647797691,5.1800161600112915e-05,2026-02-09T09:51:57.732657
